"genus","species","newsesync_country_sesync_invasive","newsesync_invasive_sesync_invasive","newtamburini_invasive.status_tamburini_invasive","newtamburini_study.area_tamburini_invasive","newglobalants_continent_globalants_invasive","newglobalants_invasive.to.political.region1_globalants_invasive","newglobalants_political.region1_globalants_invasive","newemerystickytrap_countryconfirmed_emerysticky_invasive","newemerystickytrap_nat_inv_un_emerysticky_invasive"
"tachyporus","pusillus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","scitulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tachyporus","solutus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tallusia","experta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tapinocyba","insecta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tapinocyba","praecox",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tapinoma","189",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","62",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","B",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","cf. indicum",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","erraticum",NA,NA,NA,NA,"Europe","Native*","Spain",NA,NA
"tapinoma","madeirense",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","melanocephalum",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"tapinoma","sessile",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"tapinoma","sp. 3 aff. williamsi",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","sp.4minutumgroup",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","sp._1_minutum_gp",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tapinoma","sp._2_minutum_gp",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","121",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","163",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","2",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","20",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","202",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","54",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","61",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","albicoxis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","albipes",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"technomyrmex","antennus",NA,NA,NA,NA,"Asia","Native*","China",NA,NA
"technomyrmex","brunneus",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","difficilis",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"technomyrmex","gilvus",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","jocosus",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"technomyrmex","obscurior",NA,NA,NA,NA,"Asia","Native*","China",NA,NA
"technomyrmex","un01",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tecia","solanivora","colombia","native","Native","South America",NA,NA,NA,NA,NA
"tegenaria","silvestris",NA,NA,NA,NA,NA,NA,NA,NA,NA
"temnostethus","gracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"temnostethus","pusillus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tenuiphantes","flavipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tenuiphantes","mengei",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tenuiphantes","tenebricola",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tenuiphantes","tenuis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tenuiphantes","zimmermanni",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetragnatha","extensa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetragnatha","montana",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetragnatha","obtusa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetragnatha","pinicola",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetragnatha","reimoseri",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetragnatha","striata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetropium","castaneum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetropium","fuscum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetrops","praeustus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tetrops","starkii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"thaumatotibia","leucotreta","israel","native","Native","Western Asia",NA,NA,NA,NA,NA
"theridiidae","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"theridion","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"theridion","boesenbergi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"theridion","melanurum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"theridion","pictum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"theridion","pinastri",NA,NA,NA,NA,NA,NA,NA,NA,NA
"theridion","varians",NA,NA,NA,NA,NA,NA,NA,NA,NA
"therioaphis","trifolii","serbia","native","Native","Europe",NA,NA,NA,NA,NA
"thyreosthenius","biovatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tinotus","morion",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tiphia","femorata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"tiso","vagans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trachymyrmex","bugnioni",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"trachymyrmex","cornetzi",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"trachymyrmex","iisthmica",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"trachymyrmex","isthmica",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"trachymyrmex","mek1",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"trachymyrmex","septentrionalis",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"trachymyrmex","sp. 05",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"trachymyrmex","sp. 15",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"trachymyrmex","sp.09",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"trachymyrmex","sp.11",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"trachymyrmex","sp.4",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"trachymyrmex","zeteki",NA,NA,NA,NA,"Not in paper","Native*","Not in paper",NA,NA
"tragosoma","depsarium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechoblemus","micros",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","amplicollis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","austriacus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","fulvus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","glacialis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","hampei",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","latibuli",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","montanellus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","obtusus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","pilisensis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","pinkeri",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","pseudopiceus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","pulchellus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","pulpani",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","quadristriatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","rivularis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","rotundipennis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","rubens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","secalis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trechus","splendens",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trialeurodes","vaporariorum",NA,NA,"Native","South America",NA,NA,NA,NA,NA
"trichrysis","cyanea",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trigonotylus","caelestialium","japan","native","Native","Eastern Asia",NA,NA,NA,NA,NA
"trigonotylus","ruficornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trochosa","robusta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trochosa","ruricola",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trochosa","sp1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trochosa","spinipalpis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trochosa","terricola",NA,NA,NA,NA,NA,NA,NA,NA,NA
"troxochrus","scabriculus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trypoxylon","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trypoxylon","clavicerum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trypoxylon","figulus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trypoxylon","medium",NA,NA,NA,NA,NA,NA,NA,NA,NA
"trypoxylon","minus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vespula","germanica",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vespula","rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"vespula","vulgaris",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","acuminata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","antica",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","atrotibialis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","capito",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","corniculans",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","cuspidata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","dysderoides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","monoceros",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","nudipalpis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","obtusa",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","unicornis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"walckenaeria","vigilax",NA,NA,NA,NA,NA,NA,NA,NA,NA
"wasmannia","auropunctata",NA,NA,NA,NA,"Not in paper","Unknown","Not in paper",NA,NA
"wasmannia","lutzi",NA,NA,NA,NA,"South America","Native*","Brazil",NA,NA
"xantholinus","audrasi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xantholinus","linearis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xantholinus","longiventris",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xantholinus","semirufus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xantholinus","tricolor",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xerolycosa","miniata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xerolycosa","nemoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xylotrechus","antilope",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xylotrechus","pantherinus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xylotrechus","rusticus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","audax",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","bifasciatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","caperatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","cristatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","erraticus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","kochi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","lanio",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","ninnii",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","nubilus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","striatipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"xysticus","ulmi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabrus","spinipes",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zabrus","tenebrioides",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","apricorum",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","atrocaeruleus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","callidus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","electus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","fulvopilosus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","latreillei",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","manius",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","pediculatus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","segrex",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","subterraneus",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","tenuis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zelotes","thorelli",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zora","armillata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zora","nemoralis",NA,NA,NA,NA,NA,NA,NA,NA,NA
"zora","spinimana",NA,NA,NA,NA,NA,NA,NA,NA,NA
