genus,species,country_sesync_invasive,invasive.status_tamburini_invasive,invasive_sesync_invasive,study.area_tamburini_invasive,continent_globalants_invasive,invasive.to.political.region1_globalants_invasive,political.region1_globalants_invasive,countryconfirmed_emerysticky_invasive,nat_inv_un_emerysticky_invasive,number_agree,final_answer
trochosa,sp1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trochosa,spinipalpis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trochosa,terricola,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
troxochrus,scabriculus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trypoxylon,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trypoxylon,clavicerum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trypoxylon,figulus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trypoxylon,medium,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
trypoxylon,minus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vespula,germanica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vespula,rufa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
vespula,vulgaris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,acuminata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,antica,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,atrotibialis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,capito,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,corniculans,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,cuspidata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,dysderoides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,monoceros,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,nudipalpis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,obtusa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,unicornis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
walckenaeria,vigilax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
wasmannia,auropunctata,NA,NA,NA,NA,Not in paper,Unknown,Not in paper,NA,NA,NA,NA
wasmannia,lutzi,NA,NA,NA,NA,South America,Native*,Brazil,NA,NA,1,native
xantholinus,audrasi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xantholinus,linearis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xantholinus,longiventris,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xantholinus,semirufus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xantholinus,tricolor,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xerolycosa,miniata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xerolycosa,nemoralis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xylotrechus,antilope,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xylotrechus,pantherinus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xylotrechus,rusticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,audax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,bifasciatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,caperatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,cristatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,erraticus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,kochi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,lanio,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,ninnii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,nubilus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,striatipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
xysticus,ulmi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zabrus,spinipes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zabrus,tenebrioides,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,apricorum,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,atrocaeruleus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,callidus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,electus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,fulvopilosus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,latreillei,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,manius,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,pediculatus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,segrex,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,subterraneus,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,tenuis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zelotes,thorelli,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zora,armillata,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zora,nemoralis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
zora,spinimana,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
